gvkey,company_name,date,year,quarter,atq,ltq,niq,saleq,seqq,debt_to_equity,debt_to_assets,leverage,current_ratio,cash_ratio,roa,roe,profit_margin,asset_turnover,price,return_1m,log_market_cap,momentum_3m,momentum_12m,volatility_3m,volatility_12m,max_drawdown_12m,cds_spread_lag1,cds_spread_lag4,return_lag1,return_lag4,atq_change,saleq_change,cds_spread,cds_spread_lead_4q,future_cds_change_abs,future_cds_change_pct,distress_flag
1380,Hess Corporation,2012-09-30,2012,3,42212.0,21560.0,557.0,11443.0,20652.0,0.3796726709277552,0.1857528664834644,2.043966686035251,1.0393730886850152,0.0672782874617737,0.0131952999147161,0.0269707534379236,0.0486760464913047,0.2710840519283616,53.72,6.511,23.63267874715953,-2.8741000000000003,1.5521999999999991,7.794657761783604,8.908831446206012,0.0,162.09713333333335,139.92533333333333,-0.3432,-11.4257,0.0393460383119121,2.4425391095066185,204.66706666666664,120.01685,-84.65021666666664,-0.4135995988281455,0.0
1380,Hess Corporation,2012-12-31,2012,4,43441.0,22238.0,374.0,5718.0,21203.0,0.3825402065745413,0.1867130130521857,2.048813847097109,1.0005965163445478,0.0765926986399427,0.0086093782371492,0.0176390133471678,0.0654074851346624,0.1316268041711747,52.96,6.9542,23.61853276730055,13.122,8.5064,4.091220898460516,8.718959493418856,0.0,204.66706666666664,177.88463333333334,6.511,-5.5131,0.0291149436179285,-0.5003058638468934,149.22633333333332,83.6953,-65.53103333333331,-0.4391385345303218,0.0
1380,Hess Corporation,2013-03-31,2013,1,42379.0,19854.0,1276.0,3468.0,22525.0,0.3274583795782464,0.1740484674013072,1.8814206437291896,1.2820570401976197,0.0498540309903435,0.0301092522239788,0.0566481687014428,0.3679354094579008,0.081832983317209,71.61,7.8346,23.92483427049103,21.2998,9.793399999999998,0.6737268684959825,8.80480260981919,0.0,149.22633333333332,145.29600000000002,6.9542,-9.0419,-0.0244469510370387,-0.3934942287513117,157.41403333333332,84.48926666666667,-72.92476666666666,-0.4632672521149639,0.0
1380,Hess Corporation,2013-06-30,2013,2,41428.0,17455.0,1431.0,3069.0,23973.0,0.241938847870521,0.140001931061118,1.728110791306887,1.4840338630625278,0.1076785979503935,0.0345418557497344,0.0596921536728819,0.4662756598240469,0.0740803321425123,66.49,-1.2164,23.851160993060795,13.5724,13.765,4.990898541678983,8.631534567116866,-1.2164,157.41403333333332,162.09713333333335,7.8346,-0.3432,-0.022440359612072,-0.1150519031141869,130.86683333333335,67.64693333333334,-63.21990000000001,-0.4830857321883187,0.0
1380,Hess Corporation,2013-09-30,2013,3,41896.0,18054.0,420.0,2646.0,23842.0,0.2604227833235467,0.1482003055184265,1.757235131280933,1.3371370793008812,0.0463671818575762,0.0100248233721596,0.017615971814445,0.1587301587301587,0.0631563872446056,77.34,3.6607,24.002620704696124,10.2789,-0.4250000000000016,4.530050526208297,6.941738469816718,-2.00857548,130.86683333333335,204.66706666666664,-1.2164,6.511,0.0112967075407937,-0.1378299120234604,120.01685,63.4591,-56.557750000000006,-0.47124841220212,0.0
1380,Hess Corporation,2013-12-31,2013,4,42754.0,17970.0,1925.0,2722.0,24784.0,0.2339412524209167,0.1356130420545446,1.7250645577792123,1.311222933821287,0.2766087221713937,0.045025026898068,0.0776710781149128,0.7072005878030859,0.0636665575150863,83.0,2.6131,24.05613887364367,5.0574,-7.219500000000003,2.567380001090619,6.353682089669809,-4.644084066787999,120.01685,149.22633333333332,3.6607,6.9542,0.0204792820316974,0.0287226001511715,83.6953,112.81796666666666,29.12266666666666,0.3479605983450284,1.0
1380,Hess Corporation,2014-03-31,2014,1,41424.0,17182.0,386.0,2673.0,24242.0,0.2300140252454418,0.134607956740054,1.7087699034733108,1.1783982611603412,0.2153486039123892,0.0093182696021629,0.0159227786486263,0.1444070332959222,0.0645278099652375,82.88,3.8735,23.98581977372015,10.1473,-1.3697000000000008,0.6747045970892748,6.46210892587894,-18.75944369949132,83.6953,157.41403333333332,2.6131,7.8346,-0.0311082004023015,-0.0180014695077148,84.48926666666667,164.4009,79.91163333333334,0.9458199424147764,1.0
1380,Hess Corporation,2014-06-30,2014,2,41071.0,16717.0,931.0,2829.0,24354.0,0.2495277983082861,0.1479632830951279,1.6864170156853084,1.6676811869887769,0.4194407456724368,0.0226680626232621,0.0382278065204894,0.3290915517850831,0.0688807187553261,98.89,8.5871,24.15957386626524,15.0737,12.4939,3.148949801653466,6.69051170328118,-171.26156269139318,84.48926666666667,130.86683333333335,3.8735,-1.2164,-0.0085216299729625,0.0583613916947249,67.64693333333334,147.48416666666665,79.83723333333332,1.1802047690755133,1.0
1380,Hess Corporation,2014-09-30,2014,3,40975.0,16610.0,1008.0,2678.0,24365.0,0.2460907038785142,0.146333129957291,1.6817155756207676,1.7676969092721837,0.8215353938185443,0.0246003660768761,0.0413708187974553,0.3764002987303958,0.0653569249542403,94.32,-6.459,24.0914103412242,6.0016,17.460600000000003,7.69592648115439,5.963270594000639,0.0,67.64693333333334,120.01685,8.5871,3.6607,-0.0023374156947724,-0.0533757511488158,63.4591,205.9998,142.5407,2.246182186636747,1.0
1380,Hess Corporation,2014-12-31,2014,4,38578.0,16258.0,-8.0,2557.0,22320.0,0.2682347670250896,0.1551920783866452,1.728405017921147,1.3784786641929498,0.5038136466707895,-0.0002073720773497,-0.0003584229390681,-0.0031286664059444,0.0662813002229249,73.82,1.5631,23.817480144697324,3.6912000000000007,24.5368,7.528565485535745,5.546910697337973,0.0,63.4591,83.6953,-6.459,2.6131,-0.0584990848078096,-0.0451829723674384,112.81796666666666,260.5514,147.73343333333332,1.3094849845134005,1.0
1380,Hess Corporation,2015-03-31,2015,1,36101.0,14434.0,-389.0,1538.0,21667.0,0.2759957539114783,0.1656463809866762,1.666174366548207,1.2468993366022498,0.4343813094894722,-0.010775324783247,-0.0179535699450777,-0.252925877763329,0.0426026979862053,67.87,-9.2701,23.688519389990265,-14.166,24.3086,5.621604069124761,5.588609163587425,-9.2701,112.81796666666666,84.48926666666667,1.5631,3.8735,-0.0642075794494271,-0.3985138834571764,164.4009,492.6471,328.24620000000004,1.9966204564573555,1.0
1380,Hess Corporation,2015-06-30,2015,2,35558.0,14455.0,-567.0,1953.0,21103.0,0.2822821399800976,0.167529107373868,1.6849737004217409,1.1239622101345548,0.2665330661322645,-0.0159457787277124,-0.0268682177889399,-0.2903225806451613,0.0549243489510096,66.88,-0.5776,23.67922286799614,-8.2846,24.074200000000005,5.737310272534804,5.598043400857017,-4.49329024,164.4009,67.64693333333334,-9.2701,8.5871,-0.0150411345946095,0.2698309492847854,147.48416666666665,263.2591,115.77493333333334,0.7849990676965325,1.0
1380,Hess Corporation,2015-09-30,2015,3,36456.0,14093.0,-279.0,1671.0,22363.0,0.2929839466976702,0.1797235023041474,1.630192729061396,2.133003048780488,1.148246951219512,-0.0076530612244897,-0.0124759647632249,-0.1669658886894075,0.0458360763660302,50.06,-15.3743,23.38841712997189,-25.222,2.1889000000000003,7.435983960669454,7.302508621196658,0.0,147.48416666666665,63.4591,-0.5776,-6.459,0.0252545137521795,-0.1443932411674346,205.9998,254.41323333333327,48.41343333333327,0.2350168948384089,0.0
1380,Hess Corporation,2015-12-31,2015,4,34195.0,13794.0,-1821.0,1474.0,20401.0,0.3249840694083623,0.1938879953209533,1.676143326307534,1.6757990867579908,1.0334855403348555,-0.0532533996198274,-0.0892603303759619,-1.2354138398914518,0.0431057172101184,48.48,-17.4068,23.35299281395441,-33.3587,-22.1721,9.185998038500411,8.53155203360124,-17.4068,205.9998,112.81796666666666,-15.3743,1.5631,-0.0620199692780337,-0.1178934769599042,260.5514,201.24166666666667,-59.30973333333333,-0.2276316048707983,0.0
1380,Hess Corporation,2016-03-31,2016,1,34808.0,13174.0,-509.0,973.0,21634.0,0.3047055560691504,0.1893817513215352,1.6089488767680502,2.2549019607843137,1.6219790241678067,-0.0146230751551367,-0.023527780345752,-0.5231243576567317,0.027953344058837,52.65,21.3303,23.537245415933643,-11.4508,-8.676399999999997,21.80184103013628,10.569920574685106,-367.3687660400001,260.5514,164.4009,-17.4068,-9.2701,0.0179265974557683,-0.3398914518317503,492.6471,159.29653333333331,-333.35056666666674,-0.6766518399614384,0.0
1380,Hess Corporation,2016-06-30,2016,2,34234.0,13060.0,-392.0,1224.0,21174.0,0.3094361008784358,0.1913886779225331,1.6167941815434024,2.1650303880317905,1.4469378214118749,-0.0114506046620318,-0.0185132709927269,-0.3202614379084967,0.035753928842671,60.1,0.7008,23.66953534498789,4.6243000000000025,-6.759199999999995,19.382227101221712,10.576272829252652,-624.1199972808321,492.6471,147.48416666666665,21.3303,-0.5776,-0.0164904619627671,0.2579650565262077,263.2591,155.16936666666666,-108.08973333333331,-0.4105830846239819,0.0
1380,Hess Corporation,2016-09-30,2016,3,34459.0,13544.0,-339.0,1177.0,20915.0,0.3508008606263447,0.2129197016744537,1.6475735118336123,1.869698127627054,1.3484906381352697,-0.0098377782291999,-0.0162084628257231,-0.2880203908241291,0.0341565338518239,53.62,-0.7919,23.55530554438405,21.2392,-11.211799999999997,12.3639001153897,10.492383636440408,-130.67127143414112,263.2591,205.9998,0.7008,-15.3743,0.0065724133901969,-0.0383986928104574,254.41323333333327,185.03206666666665,-69.38116666666662,-0.2727105259330717,0.0
1380,Hess Corporation,2016-12-31,2016,4,28621.0,13030.0,-4892.0,1388.0,15591.0,0.436533897761529,0.237797421473743,1.8357385671220576,1.8996001776988003,1.2136828076410484,-0.1709234478180357,-0.3137707651850426,-3.5244956772334293,0.0484958596834492,62.29,11.7584,23.705016932281858,11.6673,-2.066499999999996,6.855760365561219,11.088661039545048,-1655.397949465346,254.41323333333327,260.5514,-0.7919,-17.4068,-0.1694187295046286,0.179269328802039,201.24166666666667,127.84843333333332,-73.39323333333336,-0.3647019752370699,0.0
1380,Hess Corporation,2017-03-31,2017,1,28100.0,12867.0,-324.0,1257.0,15233.0,0.445414560493665,0.241459074733096,1.844679314645835,1.961900282220132,1.2634054562558796,-0.0115302491103202,-0.0212696120265213,-0.2577565632458234,0.0447330960854092,48.21,-5.7932,23.44847293521747,5.173300000000002,-11.733199999999997,9.0423235798844,11.119120063315451,0.0,201.24166666666667,492.6471,11.7584,21.3303,-0.0182034170713811,-0.0943804034582133,159.29653333333331,112.29486666666666,-47.00166666666665,-0.2950576869636836,0.0
1380,Hess Corporation,2017-06-30,2017,2,27798.0,12720.0,-449.0,1198.0,15078.0,0.4465446345669187,0.2422116699043096,1.8436132113012336,2.016052880075543,1.1765816808309726,-0.0161522411684293,-0.02977848521024,-0.3747913188647746,0.043096625656522,43.87,-3.857,23.35852847015688,2.108200000000001,-24.177299999999995,9.623307211833852,10.719064645601822,-3.857,159.29653333333331,263.2591,-5.7932,0.7008,-0.0107473309608541,-0.0469371519490851,155.16936666666666,107.36946666666668,-47.79989999999998,-0.3080498491862976,0.0
1380,Hess Corporation,2017-09-30,2017,3,26600.0,12172.0,-624.0,1348.0,14428.0,0.465345162184641,0.2524060150375939,1.8436373717771,1.844173441734417,1.1409214092140922,-0.0234586466165413,-0.043249237593568,-0.4629080118694362,0.0506766917293233,46.89,21.1825,23.424875687508425,11.532300000000005,3.4642000000000053,15.046670845406306,12.499357087818073,-64.3754025,155.16936666666666,254.41323333333327,-3.857,-0.7919,-0.043096625656522,0.1252086811352253,185.03206666666665,89.77776666666666,-95.2543,-0.5147988763028822,0.0
1380,Hess Corporation,2017-12-31,2017,4,23112.0,10758.0,-2677.0,1663.0,12354.0,0.5647563542172576,0.3018778123918311,1.870811073336572,2.5285420944558523,1.9905544147843943,-0.1158272758740048,-0.2166909502994981,-1.6097414311485267,0.0719539633091035,47.47,4.0105,23.436885989097107,21.336,5.911600000000005,12.804632628466935,12.541936337114873,-318.5424542262501,185.03206666666665,201.24166666666667,21.1825,11.7584,-0.1311278195488722,0.2336795252225518,127.84843333333332,125.42636666666664,-2.42206666666668,-0.0189448286812536,0.0
1380,Hess Corporation,2018-03-31,2018,1,22072.0,10135.0,-106.0,1346.0,11937.0,0.550221998827176,0.2975715839072128,1.849040797520315,2.633403361344538,1.956932773109244,-0.004802464661109,-0.0088799530870402,-0.0787518573551263,0.0609822399420079,50.62,11.9991,23.492601365848817,37.1921,27.180800000000005,8.592924895129334,12.539723832998828,-4128.766116732448,127.84843333333332,159.29653333333331,4.0105,-5.7932,-0.0449982692973347,-0.1906193625977149,112.29486666666666,156.3522,44.05733333333335,0.3923361293451824,1.0
1380,Hess Corporation,2018-06-30,2018,2,21464.0,10128.0,-130.0,1534.0,11336.0,0.5680134086097389,0.2999906820723071,1.8934368383909668,2.413367609254499,1.4951156812339332,-0.0060566530003727,-0.0114678899082568,-0.0847457627118644,0.071468505404398,66.89,11.1221,23.748838375603288,27.1317,38.880500000000005,4.381052261728926,12.751651524300566,-50038.19364364241,112.29486666666666,155.16936666666666,11.9991,-3.857,-0.0275462123957955,0.1396731054977711,107.36946666666668,116.21133333333334,8.841866666666661,0.0823499169844685,0.0
1380,Hess Corporation,2018-09-30,2018,3,21467.0,10421.0,-42.0,1793.0,11046.0,0.6060112257830889,0.3118274560954022,1.943418432011588,2.298774259448417,1.5342185903983656,-0.0019564913588298,-0.0038022813688212,-0.0234244283324037,0.0835235477709973,71.58,6.6677,23.789068196829724,29.7889,60.9225,2.8587478121257,11.335456955149423,-383671.18970135687,107.36946666666668,185.03206666666665,11.1221,21.1825,0.0001397689153932,0.1688396349413299,89.77776666666666,122.690575,32.91280833333333,0.3666031084904837,1.0
1380,Hess Corporation,2018-12-31,2018,4,21433.0,10545.0,-4.0,1650.0,10888.0,0.6127847171197649,0.3112956655624504,1.9684974283614989,2.024058102587381,1.2228778937812077,-0.0001866280968599,-0.0003673769287288,-0.0024242424242424,0.0769840899547427,40.5,-23.719584,23.208026351140457,-5.929783999999998,54.609716000000006,18.96123964043716,12.55467280199374,0.0,89.77776666666666,127.84843333333332,6.6677,4.0105,-0.0015838263381003,-0.0797546012269938,125.42636666666664,93.85103333333332,-31.57533333333332,-0.2517439847177267,0.0
1380,Hess Corporation,2019-03-31,2019,1,21716.0,11163.0,32.0,1572.0,10553.0,0.7249123471998484,0.3522748204089151,2.057803468208093,1.6882430647291942,1.0127697049757816,0.0014735678762202,0.0030323130863261,0.0203562340966921,0.0723890219193221,60.23,4.5462,23.62752613550997,-12.505684000000002,37.825616,16.96487713032091,11.396933898487523,0.0,125.42636666666664,112.29486666666666,-23.719584,11.9991,0.0132039378528436,-0.0472727272727272,156.3522,244.69506666666663,88.34286666666662,0.5650247752616632,1.0
1380,Hess Corporation,2019-06-30,2019,2,21695.0,11164.0,-6.0,1660.0,10531.0,0.7117082898110341,0.345471306752708,2.0601082518279368,1.5797598627787306,0.9468267581475128,-0.0002765614196819,-0.000569746462824,-0.0036144578313253,0.0765153261120073,63.57,14.2499,23.682832820795223,-4.923483999999998,51.37471600000001,19.72645454734544,11.796163871809169,0.0,156.3522,107.36946666666668,4.5462,11.1221,-0.0009670289187695,0.0559796437659032,116.21133333333334,185.98353333333333,69.77219999999998,0.6003906675768856,1.0
1380,Hess Corporation,2019-09-30,2019,3,21631.0,11454.0,-212.0,1580.0,10177.0,0.7285054534735187,0.342748832693819,2.1254790213225903,1.4496587030716723,0.7947952218430034,-0.0098007489251537,-0.0208312862336641,-0.1341772151898734,0.0730433174610512,60.48,-3.5266,23.636431977720267,15.2695,48.640016,8.900710138148163,11.928752997820148,-3.5266,116.21133333333334,89.77776666666666,14.2499,6.6677,-0.0029499884766075,-0.0481927710843373,122.690575,154.25199999999998,31.561424999999986,0.2572440874125823,1.0
1380,Hess Corporation,2019-12-31,2019,4,21782.0,12076.0,-222.0,1683.0,9706.0,0.8172264578611168,0.3641538885318152,2.2441788584380795,1.2573705179282868,0.6155378486055777,-0.0101919015701037,-0.0228724500309087,-0.1319073083778966,0.0772656321733541,66.81,8.0045,23.73671070524841,18.7278,44.88611600000001,9.018270719489418,11.756298083255531,-23.750769700000003,122.690575,125.42636666666664,-3.5266,-23.719584,0.0069807221117839,0.0651898734177214,93.85103333333332,184.05386666666664,90.20283333333332,0.9611277588490412,1.0
1380,Hess Corporation,2020-03-31,2020,1,20717.0,12539.0,-2433.0,1354.0,8178.0,1.091954022988506,0.4310469662595935,2.5332599657618,2.1931176168464304,1.0683102208525936,-0.1174397837524738,-0.297505502567865,-1.7968980797636631,0.0653569532268185,33.3,-23.719584,23.042084401351243,-19.241684000000003,26.959732,16.057917962142085,14.002277449206504,0.0,93.85103333333332,156.3522,8.0045,4.5462,-0.0488935818565787,-0.1954842543077837,244.69506666666663,126.91943333333334,-117.77563333333327,-0.4813159289957077,0.0
1380,Hess Corporation,2020-06-30,2020,2,19546.0,12180.0,-320.0,833.0,7366.0,1.2077111050773826,0.4551314847027525,2.6535433070866143,1.991687979539642,1.0524296675191815,-0.0163716361403867,-0.0434428455063806,-0.3841536614645858,0.0426174153279443,51.81,9.6693,23.490410431843515,-6.045784000000003,40.486032,18.81491712907834,14.010697606950067,0.0,244.69506666666663,116.21133333333334,-23.719584,14.2499,-0.056523627938408,-0.3847858197932053,185.98353333333333,116.028,-69.95553333333332,-0.3761383176216675,0.0
1380,Hess Corporation,2020-09-30,2020,3,18969.0,12087.0,-243.0,1159.0,6882.0,1.2997675094449288,0.4715588591913121,2.7563208369659984,2.199158485273492,0.9011220196353436,-0.0128103748220781,-0.0353095030514385,-0.2096635030198446,0.061099688966208,40.93,-10.556,23.25469054153784,-24.606284,8.747532000000001,16.818443638758175,13.322037702795866,-10.556,185.98353333333333,122.690575,9.6693,-3.5266,-0.0295201064156349,0.3913565426170469,154.25199999999998,117.40333333333332,-36.84866666666666,-0.2388861516652404,0.0
1380,Hess Corporation,2020-12-31,2020,4,18821.0,12486.0,-97.0,1321.0,6335.0,1.4325177584846094,0.4821741671537112,2.97095501183899,1.8983364140480592,1.0714725816389403,-0.0051538175442325,-0.0153117600631412,-0.0734292202876608,0.0701875564528983,52.79,12.4205,23.508930867332275,11.5338,17.157532000000003,12.546921360636643,13.725467873292155,-129.24629799999997,154.25199999999998,93.85103333333332,-10.556,8.0045,-0.0078022035953397,0.1397756686798965,184.05386666666664,98.3246,-85.72926666666663,-0.4657835677091633,0.0
1380,Hess Corporation,2021-03-31,2021,1,18951.0,12308.0,252.0,1898.0,6643.0,1.3579707963269607,0.4760170967231281,2.852777359626675,2.084023668639053,1.1041420118343197,0.0132974513218299,0.0379346680716543,0.1327713382507903,0.1001530262255289,70.76,8.3626,23.80160982871563,10.2271,13.521032000000002,12.263085056515488,13.509339237135263,-1201.7187896548,184.05386666666664,244.69506666666663,12.4205,-23.719584,0.0069071781520642,0.4367903103709312,126.91943333333334,114.38943333333332,-12.53000000000003,-0.098724046199387,0.0
1380,Hess Corporation,2021-06-30,2021,2,19166.0,12634.0,-73.0,1579.0,6532.0,1.369259032455603,0.4666597099029531,2.9341702388242497,1.5706371191135735,0.961614562722596,-0.0038088281331524,-0.0111757501530924,-0.0462317922735908,0.0823854742773661,87.32,4.4739,24.01655582243929,25.257,6.8728320000000025,3.973600207620317,13.194826555812629,-6573.61458269141,126.91943333333334,185.98353333333333,8.3626,9.6693,0.0113450477547358,-0.1680716543730241,116.028,134.29003333333333,18.26203333333332,0.1573933303455486,0.0
1380,Hess Corporation,2021-09-30,2021,3,19490.0,13234.0,115.0,1759.0,6256.0,1.472186700767263,0.4725500256541816,3.115409207161125,1.4157875591124045,0.8799563477628228,0.0059004617752693,0.0183823529411764,0.0653780557134735,0.0902514109799897,78.11,13.9782,23.90914554966344,26.8147,14.183332000000002,4.778226127270827,13.662297782221122,-98446.93574246849,116.028,154.25199999999998,4.4739,-10.556,0.0169049358238546,0.1139962001266623,117.40333333333332,160.86226666666667,43.45893333333335,0.3701677976207378,1.0
1380,Hess Corporation,2021-12-31,2021,4,20515.0,13489.0,265.0,2237.0,7026.0,1.3010247651579847,0.4455764075067024,2.9198690577853688,1.4184073107049608,0.8854438642297651,0.0129173775286375,0.0377170509536009,0.1184622261957979,0.1090421642700463,74.03,-0.3221,23.85567223878504,18.13,37.580816000000006,7.278185609293949,11.240341451802616,-66737.49983981937,117.40333333333332,184.05386666666664,13.9782,12.4205,0.0525910723447922,0.2717453098351337,98.3246,135.7695666666667,37.44496666666669,0.3808300940625915,1.0
1380,Hess Corporation,2022-03-31,2022,1,19798.0,12750.0,417.0,2313.0,7048.0,1.223467650397276,0.435549045358117,2.809023836549376,1.4181502388189318,0.5948762483716891,0.0210627336094555,0.0591657207718501,0.1802853437094682,0.1168299828265481,107.04,6.2883,24.2244657611602,19.9444,39.322916,7.156937546418408,11.271477755181778,-486396.6317825555,98.3246,126.91943333333334,-0.3221,8.3626,-0.0349500365586156,0.0339740724184174,114.38943333333332,120.16943333333332,5.780000000000001,0.0505291426976209,0.0
1380,Hess Corporation,2022-06-30,2022,2,21180.0,13422.0,667.0,2955.0,7758.0,1.1720804331013148,0.4293201133144476,2.7300850734725444,1.6853503184713376,0.9167728237791932,0.0314919735599622,0.0859757669502449,0.2257191201353638,0.1395184135977337,105.94,-13.6142,24.21902166808595,-7.6480000000000015,11.458816000000002,10.13645908605828,11.668569730676406,0.0,114.38943333333332,116.028,6.2883,4.4739,0.069805030811193,0.2775616083009078,134.29003333333333,127.2054,-7.084633333333329,-0.0527562109970434,0.0
1380,Hess Corporation,2022-09-30,2022,3,21643.0,13449.0,515.0,3122.0,8194.0,1.1069074932877716,0.4190731414314096,2.6413229192091774,1.7833044982698962,1.0311418685121108,0.023795222473779,0.0628508664876739,0.1649583600256246,0.1442498729381324,108.99,-9.4511,24.24209628304946,-16.777,5.534316000000002,10.497377610781344,11.996161316642722,-9.4511,134.29003333333333,117.40333333333332,-13.6142,13.9782,0.0218602455146363,0.0565143824027072,160.86226666666667,102.02683333333334,-58.83543333333333,-0.3657503686383465,0.0
1380,Hess Corporation,2022-12-31,2022,4,21695.0,13199.0,497.0,2934.0,8496.0,1.0769774011299436,0.4217561650149804,2.5535546139359697,1.6406510851419032,1.0375626043405677,0.0229085042636552,0.0584981167608286,0.1693933197000681,0.1352385342244756,141.82,-1.1917,24.50116848916965,-24.257,-3.661883999999998,6.322810506676079,11.761917811260307,0.0,160.86226666666667,98.3246,-9.4511,-0.3221,0.0024026244051194,-0.0602178090967329,135.7695666666667,77.20933333333333,-58.56023333333336,-0.4313207648154828,0.0
